sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,132.47546195983887,132.5,0.5611662558593196
1667,132.72540092468262,132.5,0.31122961453669973
1667,132.97533988952637,132.5,0.061292973214108315
1667,133.22527885437012,132.5,-0.1886436681084831
1667,133.47521781921387,133.5,0.5614196905689255
1667,133.72515678405762,133.5,0.3114830492463341
1667,133.97509574890137,133.5,0.06154640792374266
1667,134.22503471374512,133.5,-0.18839023339884875
1667,134.47497367858887,134.5,0.5616731252785598
1667,134.72491264343262,134.5,0.3117364839559684
1667,134.97485160827637,134.5,0.06179984263334859
1667,135.22479057312012,134.5,-0.18813679868924282
1667,135.47472953796387,135.5,0.5619265599881658
1667,135.72466850280762,135.5,0.31198991866557435
1667,135.97460746765137,135.5,0.06205327734298294
1667,136.22454643249512,135.5,-0.18788336397960848
1667,136.47448539733887,136.5,0.5621799946978001
1667,136.72442436218262,136.5,0.3122433533752087
1667,136.97436332702637,136.5,0.062306712052617286
1667,137.22430229187012,136.5,-0.18762992927000255
1667,137.47424125671387,137.5,0.562433429407406
1667,137.72418022155762,137.5,0.3124967880848146
1667,137.97411918640137,137.5,0.06256014676222321
1667,138.22405815124512,137.5,-0.1873764945603682
1667,138.47399711608887,138.5,0.5626868641170404
1667,138.72393608093262,138.5,0.312750222794449
1667,138.97387504577637,138.5,0.06281358147185756
1667,139.22381401062012,138.5,-0.18712305985073385
1667,139.47375297546387,139.5,0.5629402988266463
1667,139.72369194030762,139.5,0.3130036575040549
1667,139.97363090515137,139.5,0.06306701618146349
1667,140.22356986999512,139.5,-0.18686962514112793
1667,140.47350883483887,140.5,0.5631937335362807
1667,140.72344779968262,140.5,0.31325709221368925
